id,poster_name,post_source_id,post_source_name,post_source_members,post_url,post_id,post_source_type,post_type,post_text,post_tokens,post_join_text,post_sentiment,post_intent,post_date,post_reaction_count,post_language,post_hashtags,post_source_url,poster_url,post_keywords,post_date_std
937,976671420683184,Y29tbWVudDo5NzY2NzE0MjA2ODMxODRfMTEwNjMwMjU1MzkyMzUwMw==,Mehmet Küçük Kose,0,https://www.facebook.com/antalyahakkinda/posts/976671420683184?comment_id=1106302553923503,Y29tbWVudDo5NzY2NzE0MjA2ODMxODRfMTEwNjMwMjU1MzkyMzUwMw==,facebook,comment hashtag,Who sells second-hand sacrifice?,,,positive,,2024-05-16T05:02:20.000Z,3,en,[],https://www.facebook.com/antalyahakkinda/posts/976671420683184,https://www.facebook.com/antalyahakkinda/posts/976671420683184,['second-hand sacrifice'],16/05/2024
938,976671420683184,Y29tbWVudDo5NzY2NzE0MjA2ODMxODRfMTIwNjU2ODk4NzE0MzM4MA==,Ramazan Sahan,0,https://www.facebook.com/antalyahakkinda/posts/976671420683184?comment_id=1206568987143380,Y29tbWVudDo5NzY2NzE0MjA2ODMxODRfMTIwNjU2ODk4NzE0MzM4MA==,facebook,comment hashtag,What the hell happened to you turkies that you're not going to be happy if they fall and you don't care what they do to you?,,,negative,,2024-05-16T00:46:21.000Z,0,en,[],https://www.facebook.com/antalyahakkinda/posts/976671420683184,https://www.facebook.com/antalyahakkinda/posts/976671420683184,"['the hell', 'turkies', 'not going', 'happy', ""n't care""]",16/05/2024
939,976671420683184,Y29tbWVudDo5NzY2NzE0MjA2ODMxODRfMjU5NTEwNTk0Mzc4MTg2MjE=,Emrah Gökçek,0,https://www.facebook.com/antalyahakkinda/posts/976671420683184?comment_id=25951059437818621,Y29tbWVudDo5NzY2NzE0MjA2ODMxODRfMjU5NTEwNTk0Mzc4MTg2MjE=,facebook,comment hashtag,"It's been 2 months since Benjo is going to be trash, and there is no interest like that in the world.",,,neutral,,2024-05-16T16:51:15.000Z,0,en,[],https://www.facebook.com/antalyahakkinda/posts/976671420683184,https://www.facebook.com/antalyahakkinda/posts/976671420683184,"['months', 'Benjo', 'trash', 'no interest', 'the world']",16/05/2024
940,976671420683184,Y29tbWVudDo5NzY2NzE0MjA2ODMxODRfMjc3MDg4ODEyMDYxMjI0,Oktay Bulut,0,https://www.facebook.com/antalyahakkinda/posts/976671420683184?comment_id=277088812061224,Y29tbWVudDo5NzY2NzE0MjA2ODMxODRfMjc3MDg4ODEyMDYxMjI0,facebook,comment hashtag,Let's pay the foreign debt as soon as we get it over with.,,,negative,,2024-05-16T14:00:11.000Z,0,en,[],https://www.facebook.com/antalyahakkinda/posts/976671420683184,https://www.facebook.com/antalyahakkinda/posts/976671420683184,['the foreign debt'],16/05/2024
941,976671420683184,Y29tbWVudDo5NzY2NzE0MjA2ODMxODRfNzU2OTc3MjQzNjQ2ODY4NA==,Mehmet Kayran,0,https://www.facebook.com/antalyahakkinda/posts/976671420683184?comment_id=7569772436468684,Y29tbWVudDo5NzY2NzE0MjA2ODMxODRfNzU2OTc3MjQzNjQ2ODY4NA==,facebook,comment hashtag,What have you been thinking about for 25 years?,,,negative,,2024-05-15T21:56:59.000Z,0,en,[],https://www.facebook.com/antalyahakkinda/posts/976671420683184,https://www.facebook.com/antalyahakkinda/posts/976671420683184,['years'],15/05/2024
942,976671420683184,Y29tbWVudDo5NzY2NzE0MjA2ODMxODRfMzIxMjg3MTE0MzM0MDk1,Aytekin Demirhan,0,https://www.facebook.com/antalyahakkinda/posts/976671420683184?comment_id=321287114334095,Y29tbWVudDo5NzY2NzE0MjA2ODMxODRfMzIxMjg3MTE0MzM0MDk1,facebook,comment hashtag,Even you believe that.,,,positive,,2024-05-16T05:48:28.000Z,0,en,[],https://www.facebook.com/antalyahakkinda/posts/976671420683184,https://www.facebook.com/antalyahakkinda/posts/976671420683184,[],16/05/2024
943,976671420683184,Y29tbWVudDo5NzY2NzE0MjA2ODMxODRfMTAyMjAxOTQ1MjgyNTQxNQ==,Nuri Dmrts,0,https://www.facebook.com/antalyahakkinda/posts/976671420683184?comment_id=1022019452825415,Y29tbWVudDo5NzY2NzE0MjA2ODMxODRfMTAyMjAxOTQ1MjgyNTQxNQ==,facebook,comment hashtag,Just like you fell off the covers.,,,negative,,2024-05-15T20:30:14.000Z,3,en,[],https://www.facebook.com/antalyahakkinda/posts/976671420683184,https://www.facebook.com/antalyahakkinda/posts/976671420683184,['the covers'],15/05/2024
944,976671420683184,Y29tbWVudDo5NzY2NzE0MjA2ODMxODRfMTAwOTAyMjMwMDA4NzE0OA==,Mehmet İleri,0,https://www.facebook.com/antalyahakkinda/posts/976671420683184?comment_id=1009022300087148,Y29tbWVudDo5NzY2NzE0MjA2ODMxODRfMTAwOTAyMjMwMDA4NzE0OA==,facebook,comment hashtag,"Are you going to fall off the roof, or the famous economies have explained it to you.",,,negative,,2024-05-16T18:30:22.000Z,0,en,[],https://www.facebook.com/antalyahakkinda/posts/976671420683184,https://www.facebook.com/antalyahakkinda/posts/976671420683184,"['Are', 'the roof', 'the famous economies']",16/05/2024
945,976671420683184,Y29tbWVudDo5NzY2NzE0MjA2ODMxODRfMzA4NTk0ODc4OTUzMjA5,Mustafa Karagöz,0,https://www.facebook.com/antalyahakkinda/posts/976671420683184?comment_id=308594878953209,Y29tbWVudDo5NzY2NzE0MjA2ODMxODRfMzA4NTk0ODc4OTUzMjA5,facebook,comment hashtag,"If it falls to 30, it will be more expensive. The hamburger is artificially worth 225 in the lowest chain. The price is worth $7. The price is very crooked. The price is very warped. However, whoever invests in goods on goods based on gold or other foreign exchanges wins in the long term. This nation will pay the interest, and if it does not have taxes, I personally consider it to be inflation. There is no cost.",,,negative,,2024-05-15T20:21:18.000Z,2,en,[],https://www.facebook.com/antalyahakkinda/posts/976671420683184,https://www.facebook.com/antalyahakkinda/posts/976671420683184,"['expensive', 'The hamburger', 'worth', 'the lowest chain', 'The price', 'worth', 'The price', 'crooked', 'The price', 'warped', 'goods', 'goods', 'gold', 'other foreign exchanges wins', 'the long term', 'This nation', 'the interest', 'not have', 'taxes', 'personally consider', 'inflation', 'no cost']",15/05/2024
946,976671420683184,Y29tbWVudDo5NzY2NzE0MjA2ODMxODRfMTEzODI5MTA4MDgzNjIxMg==,Ahmet Petik,0,https://www.facebook.com/antalyahakkinda/posts/976671420683184?comment_id=1138291080836212,Y29tbWVudDo5NzY2NzE0MjA2ODMxODRfMTEzODI5MTA4MDgzNjIxMg==,facebook,comment hashtag,"All of a sudden, it all comes in and we don't get it at all.",,,negative,,2024-05-15T21:27:52.000Z,0,en,[],https://www.facebook.com/antalyahakkinda/posts/976671420683184,https://www.facebook.com/antalyahakkinda/posts/976671420683184,"['sudden', ""n't get""]",15/05/2024
947,976671420683184,Y29tbWVudDo5NzY2NzE0MjA2ODMxODRfMzg3ODY0MjUxMjQwODYzMA==,Rıdvan Taşdemir,0,https://www.facebook.com/antalyahakkinda/posts/976671420683184?comment_id=3878642512408630,Y29tbWVudDo5NzY2NzE0MjA2ODMxODRfMzg3ODY0MjUxMjQwODYzMA==,facebook,comment hashtag,Lier,,,positive,,2024-05-16T01:06:06.000Z,0,en,[],https://www.facebook.com/antalyahakkinda/posts/976671420683184,https://www.facebook.com/antalyahakkinda/posts/976671420683184,['Lier'],16/05/2024
948,976671420683184,Y29tbWVudDo5NzY2NzE0MjA2ODMxODRfODI5MjI1NDQ5MjU4NjQz,Halil Basar,0,https://www.facebook.com/antalyahakkinda/posts/976671420683184?comment_id=829225449258643,Y29tbWVudDo5NzY2NzE0MjA2ODMxODRfODI5MjI1NDQ5MjU4NjQz,facebook,comment hashtag,What the hell?,,,negative,,2024-05-15T20:49:38.000Z,3,en,[],https://www.facebook.com/antalyahakkinda/posts/976671420683184,https://www.facebook.com/antalyahakkinda/posts/976671420683184,['the hell'],15/05/2024
949,976671420683184,Y29tbWVudDo5NzY2NzE0MjA2ODMxODRfNzg5OTU2NjM3MDA1NTEzNQ==,Erdal Altuntay,0,https://www.facebook.com/antalyahakkinda/posts/976671420683184?comment_id=7899566370055135,Y29tbWVudDo5NzY2NzE0MjA2ODMxODRfNzg5OTU2NjM3MDA1NTEzNQ==,facebook,comment hashtag,You will take what everyone has.,,,positive,,2024-05-16T10:18:00.000Z,0,en,[],https://www.facebook.com/antalyahakkinda/posts/976671420683184,https://www.facebook.com/antalyahakkinda/posts/976671420683184,['everyone'],16/05/2024
950,976671420683184,Y29tbWVudDo5NzY2NzE0MjA2ODMxODRfMzM1MjY1OTkzMTU0NzMzMQ==,Aydın Demirci,0,https://www.facebook.com/antalyahakkinda/posts/976671420683184?comment_id=3352659931547331,Y29tbWVudDo5NzY2NzE0MjA2ODMxODRfMzM1MjY1OTkzMTU0NzMzMQ==,facebook,comment hashtag,Bullshit.,,,negative,,2024-05-16T04:04:23.000Z,0,en,[],https://www.facebook.com/antalyahakkinda/posts/976671420683184,https://www.facebook.com/antalyahakkinda/posts/976671420683184,['Bullshit'],16/05/2024
951,976671420683184,Y29tbWVudDo5NzY2NzE0MjA2ODMxODRfODI5NzQ1MDQyMzQzOTYz,İbrahim Güneş,0,https://www.facebook.com/antalyahakkinda/posts/976671420683184?comment_id=829745042343963,Y29tbWVudDo5NzY2NzE0MjA2ODMxODRfODI5NzQ1MDQyMzQzOTYz,facebook,comment hashtag,"Shake it, shake it, shake it, shake it, shake it, shake it, shake it, shake it, shake it, shake it, shake it, shake it, shake it, shake it, shake it, shake it, shake it, shake it, shake it, shake it, shake it, shake it, shake it, shake it, shake it, shake it, shake it, shake it, shake it, shake it, shake it, shake it, shake it, shake it, shake it, shake it, shake it, shake it.",,,negative,,2024-05-16T11:34:44.000Z,0,en,[],https://www.facebook.com/antalyahakkinda/posts/976671420683184,https://www.facebook.com/antalyahakkinda/posts/976671420683184,[],16/05/2024
952,976671420683184,Y29tbWVudDo5NzY2NzE0MjA2ODMxODRfMzc5MTA4MTcxNzc4ODE0Nw==,Ahmet Dilaver,0,https://www.facebook.com/antalyahakkinda/posts/976671420683184?comment_id=3791081717788147,Y29tbWVudDo5NzY2NzE0MjA2ODMxODRfMzc5MTA4MTcxNzc4ODE0Nw==,facebook,comment hashtag,No one knows shit.,,,neutral,,2024-05-16T14:41:45.000Z,0,en,[],https://www.facebook.com/antalyahakkinda/posts/976671420683184,https://www.facebook.com/antalyahakkinda/posts/976671420683184,"['No one', 'shit']",16/05/2024
953,976671420683184,Y29tbWVudDo5NzY2NzE0MjA2ODMxODRfMTEzNjY0ODgyNzcxMDc3OQ==,Akin Apaydinli,0,https://www.facebook.com/antalyahakkinda/posts/976671420683184?comment_id=1136648827710779,Y29tbWVudDo5NzY2NzE0MjA2ODMxODRfMTEzNjY0ODgyNzcxMDc3OQ==,facebook,comment hashtag,"You must have been dreaming, yorgo.",,,positive,,2024-05-16T06:23:02.000Z,0,en,[],https://www.facebook.com/antalyahakkinda/posts/976671420683184,https://www.facebook.com/antalyahakkinda/posts/976671420683184,['yorgo'],16/05/2024
954,976671420683184,Y29tbWVudDo5NzY2NzE0MjA2ODMxODRfNDI1NzY3ODMwMTYzMTcx,Hulya Temel,0,https://www.facebook.com/antalyahakkinda/posts/976671420683184?comment_id=425767830163171,Y29tbWVudDo5NzY2NzE0MjA2ODMxODRfNDI1NzY3ODMwMTYzMTcx,facebook,comment hashtag,The famous economist?,,,negative,,2024-05-16T08:05:23.000Z,0,en,[],https://www.facebook.com/antalyahakkinda/posts/976671420683184,https://www.facebook.com/antalyahakkinda/posts/976671420683184,['The famous economist'],16/05/2024
955,976671420683184,Y29tbWVudDo5NzY2NzE0MjA2ODMxODRfMTIwODMwMjgwNzIxNjc1MA==,Ebru Derene,0,https://www.facebook.com/antalyahakkinda/posts/976671420683184?comment_id=1208302807216750,Y29tbWVudDo5NzY2NzE0MjA2ODMxODRfMTIwODMwMjgwNzIxNjc1MA==,facebook,comment hashtag,You're full of shit.,,,negative,,2024-05-16T17:21:52.000Z,0,en,[],https://www.facebook.com/antalyahakkinda/posts/976671420683184,https://www.facebook.com/antalyahakkinda/posts/976671420683184,"['full', 'shit']",16/05/2024
956,976671420683184,Y29tbWVudDo5NzY2NzE0MjA2ODMxODRfNDEwNTA5NTk4NDc5OTQ1,Burak Durmaz,0,https://www.facebook.com/antalyahakkinda/posts/976671420683184?comment_id=410509598479945,Y29tbWVudDo5NzY2NzE0MjA2ODMxODRfNDEwNTA5NTk4NDc5OTQ1,facebook,comment hashtag,Supportive page  (09),,,positive,,2024-05-16T18:36:34.000Z,0,en,[],https://www.facebook.com/antalyahakkinda/posts/976671420683184,https://www.facebook.com/antalyahakkinda/posts/976671420683184,['Supportive page'],16/05/2024
957,976671420683184,Y29tbWVudDo5NzY2NzE0MjA2ODMxODRfMTE1NDQyNzE0MjQ2MTkxMA==,Özgür Doğan,0,https://www.facebook.com/antalyahakkinda/posts/976671420683184?comment_id=1154427142461910,Y29tbWVudDo5NzY2NzE0MjA2ODMxODRfMTE1NDQyNzE0MjQ2MTkxMA==,facebook,comment hashtag,"I wonder if the clever Müren will be able to see us, too.",,,negative,,2024-05-15T21:37:36.000Z,2,en,[],https://www.facebook.com/antalyahakkinda/posts/976671420683184,https://www.facebook.com/antalyahakkinda/posts/976671420683184,"['the clever Müren', 'able']",15/05/2024
958,976671420683184,Y29tbWVudDo5NzY2NzE0MjA2ODMxODRfMTU3NDk2NDUxOTc0MjM3NA==,Demir Şengül,0,https://www.facebook.com/antalyahakkinda/posts/976671420683184?comment_id=1574964519742374,Y29tbWVudDo5NzY2NzE0MjA2ODMxODRfMTU3NDk2NDUxOTc0MjM3NA==,facebook,comment hashtag,"In the light of the facts, when you look at it with precision and seriousness, all darkness becomes light, and it is more difficult to fall from the eye and the heart than it is to see from the past, filled with real images.",,,negative,,2024-05-16T12:19:49.000Z,0,en,[],https://www.facebook.com/antalyahakkinda/posts/976671420683184,https://www.facebook.com/antalyahakkinda/posts/976671420683184,"['the light', 'the facts', 'precision', 'seriousness', 'all darkness becomes', 'light', 'difficult', 'the eye', 'the heart', 'past', 'real images']",16/05/2024
959,976671420683184,Y29tbWVudDo5NzY2NzE0MjA2ODMxODRfMjY3MTYzNTA4OTY4MTg4OQ==,Hüsamettin Keskin,0,https://www.facebook.com/antalyahakkinda/posts/976671420683184?comment_id=2671635089681889,Y29tbWVudDo5NzY2NzE0MjA2ODMxODRfMjY3MTYzNTA4OTY4MTg4OQ==,facebook,comment hashtag,The industry and the government both want the exchange to go up. I wonder how it's going to fall. It's a different head.,,,negative,,2024-05-15T19:46:26.000Z,4,en,[],https://www.facebook.com/antalyahakkinda/posts/976671420683184,https://www.facebook.com/antalyahakkinda/posts/976671420683184,"['The industry', 'the government', 'the exchange', 'a different head']",15/05/2024
960,976671420683184,Y29tbWVudDo5NzY2NzE0MjA2ODMxODRfOTkwMjA5NDI5MzQ0MTI2,Halim İzmir,0,https://www.facebook.com/antalyahakkinda/posts/976671420683184?comment_id=990209429344126,Y29tbWVudDo5NzY2NzE0MjA2ODMxODRfOTkwMjA5NDI5MzQ0MTI2,facebook,comment hashtag,Let it be a mess.,,,positive,,2024-05-16T09:44:08.000Z,2,en,[],https://www.facebook.com/antalyahakkinda/posts/976671420683184,https://www.facebook.com/antalyahakkinda/posts/976671420683184,['a mess'],16/05/2024
961,976671420683184,Y29tbWVudDo5NzY2NzE0MjA2ODMxODRfOTI5MTA0MjUyMjM1NzU0,Fatih Yavuz,0,https://www.facebook.com/antalyahakkinda/posts/976671420683184?comment_id=929104252235754,Y29tbWVudDo5NzY2NzE0MjA2ODMxODRfOTI5MTA0MjUyMjM1NzU0,facebook,comment hashtag,"As the central bank falls, the exchange reserve is minus $37 billion.",,,positive,,2024-05-16T10:38:46.000Z,0,en,[],https://www.facebook.com/antalyahakkinda/posts/976671420683184,https://www.facebook.com/antalyahakkinda/posts/976671420683184,"['the central bank falls', 'the exchange reserve', 'minus']",16/05/2024
962,976671420683184,Y29tbWVudDo5NzY2NzE0MjA2ODMxODRfMTEzNzcwMjA0NzU0Mzg5Mw==,Ismail Erol,0,https://www.facebook.com/antalyahakkinda/posts/976671420683184?comment_id=1137702047543893,Y29tbWVudDo5NzY2NzE0MjA2ODMxODRfMTEzNzcwMjA0NzU0Mzg5Mw==,facebook,comment hashtag,"No, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no,",,,neutral,,2024-05-16T05:01:41.000Z,0,en,[],https://www.facebook.com/antalyahakkinda/posts/976671420683184,https://www.facebook.com/antalyahakkinda/posts/976671420683184,[],16/05/2024
963,976671420683184,Y29tbWVudDo5NzY2NzE0MjA2ODMxODRfNDM0NTU3Mzk5MjkwMjMw,Blythe Andrews,0,https://www.facebook.com/antalyahakkinda/posts/976671420683184?comment_id=434557399290230,Y29tbWVudDo5NzY2NzE0MjA2ODMxODRfNDM0NTU3Mzk5MjkwMjMw,facebook,comment hashtag,Zelyurt is becoming an OZGUR!,,,positive,,2024-05-16T05:46:58.000Z,0,en,[],https://www.facebook.com/antalyahakkinda/posts/976671420683184,https://www.facebook.com/antalyahakkinda/posts/976671420683184,"['Zelyurt', 'an OZGUR']",16/05/2024
964,976671420683184,Y29tbWVudDo5NzY2NzE0MjA2ODMxODRfMTE4Mzc1MDI5MjYxNjc2OA==,Engin Özar,0,https://www.facebook.com/antalyahakkinda/posts/976671420683184?comment_id=1183750292616768,Y29tbWVudDo5NzY2NzE0MjA2ODMxODRfMTE4Mzc1MDI5MjYxNjc2OA==,facebook,comment hashtag,give me a chance to get out of here.,,,positive,,2024-05-16T06:03:21.000Z,0,en,[],https://www.facebook.com/antalyahakkinda/posts/976671420683184,https://www.facebook.com/antalyahakkinda/posts/976671420683184,['a chance'],16/05/2024
965,976671420683184,Y29tbWVudDo5NzY2NzE0MjA2ODMxODRfMTkxMzM1NjE1OTA4MTM2Nw==,Dogan Sami,0,https://www.facebook.com/antalyahakkinda/posts/976671420683184?comment_id=1913356159081367,Y29tbWVudDo5NzY2NzE0MjA2ODMxODRfMTkxMzM1NjE1OTA4MTM2Nw==,facebook,comment hashtag,I laughed out loud.,,,negative,,2024-05-15T22:02:33.000Z,1,en,[],https://www.facebook.com/antalyahakkinda/posts/976671420683184,https://www.facebook.com/antalyahakkinda/posts/976671420683184,['loud'],15/05/2024
966,976671420683184,Y29tbWVudDo5NzY2NzE0MjA2ODMxODRfNDEzMjkxNjk0OTI5NTA5,Yusuf Fırat,0,https://www.facebook.com/antalyahakkinda/posts/976671420683184?comment_id=413291694929509,Y29tbWVudDo5NzY2NzE0MjA2ODMxODRfNDEzMjkxNjk0OTI5NTA5,facebook,comment hashtag,Don't you people have anything else to do?,,,negative,,2024-05-16T07:33:01.000Z,0,en,[],https://www.facebook.com/antalyahakkinda/posts/976671420683184,https://www.facebook.com/antalyahakkinda/posts/976671420683184,"['people', 'anything']",16/05/2024
967,976671420683184,Y29tbWVudDo5NzY2NzE0MjA2ODMxODRfNzg4ODg4NTcwNzgwOTU3Mg==,İsmail Fırat,0,https://www.facebook.com/antalyahakkinda/posts/976671420683184?comment_id=7888885707809572,Y29tbWVudDo5NzY2NzE0MjA2ODMxODRfNzg4ODg4NTcwNzgwOTU3Mg==,facebook,comment hashtag,"You've obviously received orders from somewhere to collect the economy and give it a sense of what it feels like, but if it were just words, the country wouldn't be like this.",,,negative,,2024-05-15T21:28:11.000Z,2,en,[],https://www.facebook.com/antalyahakkinda/posts/976671420683184,https://www.facebook.com/antalyahakkinda/posts/976671420683184,"['obviously received', 'orders', 'the economy', 'a sense', 'words', 'the country', ""n't be""]",15/05/2024
968,976671420683184,Y29tbWVudDo5NzY2NzE0MjA2ODMxODRfNzcxMzM1MDg1MTQ0MjEy,Mehmet Tanrıverdi,0,https://www.facebook.com/antalyahakkinda/posts/976671420683184?comment_id=771335085144212,Y29tbWVudDo5NzY2NzE0MjA2ODMxODRfNzcxMzM1MDg1MTQ0MjEy,facebook,comment hashtag,You shoot me with the right to throw.,,,positive,,2024-05-16T11:39:13.000Z,0,en,[],https://www.facebook.com/antalyahakkinda/posts/976671420683184,https://www.facebook.com/antalyahakkinda/posts/976671420683184,['the right'],16/05/2024
969,976671420683184,Y29tbWVudDo5NzY2NzE0MjA2ODMxODRfODEzNDk2OTA2OTE2MzM3,Özkan Uslu,0,https://www.facebook.com/antalyahakkinda/posts/976671420683184?comment_id=813496906916337,Y29tbWVudDo5NzY2NzE0MjA2ODMxODRfODEzNDk2OTA2OTE2MzM3,facebook,comment hashtag,"If the dollar dips, the exporter will go bankrupt. That is not possible.",,,negative,,2024-05-16T12:41:57.000Z,0,en,[],https://www.facebook.com/antalyahakkinda/posts/976671420683184,https://www.facebook.com/antalyahakkinda/posts/976671420683184,"['the dollar dips', 'the exporter', 'possible']",16/05/2024
970,976671420683184,Y29tbWVudDo5NzY2NzE0MjA2ODMxODRfNzYxMDgwMjU4MjMzMjI1NQ==,Ergün Pavlaz,0,https://www.facebook.com/antalyahakkinda/posts/976671420683184?comment_id=7610802582332255,Y29tbWVudDo5NzY2NzE0MjA2ODMxODRfNzYxMDgwMjU4MjMzMjI1NQ==,facebook,comment hashtag,The website. Who are you kissing?,,,positive,,2024-05-15T20:19:24.000Z,0,en,[],https://www.facebook.com/antalyahakkinda/posts/976671420683184,https://www.facebook.com/antalyahakkinda/posts/976671420683184,['The website'],15/05/2024
971,976671420683184,Y29tbWVudDo5NzY2NzE0MjA2ODMxODRfMTE0ODEwODQzNjM0MTIwNw==,Ahmet Duyar,0,https://www.facebook.com/antalyahakkinda/posts/976671420683184?comment_id=1148108436341207,Y29tbWVudDo5NzY2NzE0MjA2ODMxODRfMTE0ODEwODQzNjM0MTIwNw==,facebook,comment hashtag,"If a stranger gives you this much interest and a stranger gives you the TL back and doesn't ask for a foreign exchange? He entered from 33 in September before the election. If he charges 33/30 close to the election and retakes it from 33 dollars, you don't give him a net interest rate? 100 billion dollars came in.",,,negative,,2024-05-16T11:04:41.000Z,0,en,[],https://www.facebook.com/antalyahakkinda/posts/976671420683184,https://www.facebook.com/antalyahakkinda/posts/976671420683184,"['a stranger', 'this much interest', 'a stranger', 'the TL', ""n't ask"", 'a foreign exchange', 'September', 'the election', 'close', 'the election', 'dollars', ""n't give"", 'a net interest rate', 'dollars']",16/05/2024
